station,date,prcp,tobs,name,latitude,longitude,elevation,ID
USC00514830,2011-10-15,0.08,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5852
USC00514830,2011-10-17,0.0,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5853
USC00514830,2011-10-18,0.0,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5854
USC00514830,2011-10-19,0.54,68,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5855
USC00514830,2011-10-20,0.07,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5856
USC00514830,2011-10-21,0.0,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5857
USC00514830,2011-10-22,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5858
USC00514830,2011-10-25,0.0,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5859
USC00514830,2011-10-26,0.0,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5860
USC00514830,2011-10-27,0.0,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5861
USC00514830,2011-10-28,0.08,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5862
USC00514830,2011-10-29,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5863
USC00514830,2011-10-30,0.27,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5864
USC00514830,2011-10-31,0.39,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5865
USC00514830,2011-11-01,0.7,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5866
USC00514830,2011-11-02,0.12,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5867
USC00514830,2011-11-03,0.12,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5868
USC00514830,2011-11-04,0.4,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5869
USC00514830,2011-11-05,0.06,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5870
USC00514830,2011-11-08,0.08,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5871
USC00514830,2011-11-09,0.02,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5872
USC00514830,2011-11-10,0.05,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5873
USC00514830,2011-11-11,0.07,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5874
USC00514830,2011-11-15,0.0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5875
USC00514830,2011-11-16,0.0,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5876
USC00514830,2011-11-17,0.0,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5877
USC00514830,2011-11-18,0.21,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5878
USC00514830,2011-11-19,0.09,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5879
USC00514830,2011-11-22,0.04,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5880
USC00514830,2011-11-23,0.0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5881
USC00514830,2011-11-25,0.0,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5882
USC00514830,2011-11-28,0.0,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5883
USC00514830,2011-11-29,0.0,67,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5884
USC00514830,2011-11-30,0.14,67,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5885
USC00514830,2011-12-01,0.04,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5886
USC00514830,2011-12-02,0.24,68,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5887
USC00514830,2011-12-03,0.02,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5888
USC00514830,2011-12-04,0.0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5889
USC00514830,2011-12-05,0.0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5890
USC00514830,2011-12-06,0.0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5891
USC00514830,2011-12-07,0.04,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5892
USC00514830,2011-12-08,0.0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5893
USC00514830,2011-12-09,0.02,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5894
USC00514830,2011-12-10,0.36,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5895
USC00514830,2011-12-13,0.47,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5896
USC00514830,2011-12-14,0.1,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5897
USC00514830,2011-12-15,0.04,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5898
USC00514830,2011-12-16,0.07,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5899
USC00514830,2011-12-19,0.16,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5900
USC00514830,2011-12-20,0.05,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5901
USC00514830,2011-12-21,0.25,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5902
USC00514830,2011-12-22,0.12,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5903
USC00514830,2011-12-27,0.03,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5904
USC00514830,2011-12-30,0.0,66,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5905
USC00514830,2011-12-31,0.08,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5906
USC00514830,2012-01-01,0.0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5907
USC00514830,2012-01-03,0.0,67,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5908
USC00514830,2012-01-04,0.0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5909
USC00514830,2012-01-05,0.0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5910
USC00514830,2012-01-06,0.0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5911
USC00514830,2012-01-07,0.0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5912
USC00514830,2012-01-08,0.0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5913
USC00514830,2012-01-09,0.0,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5914
USC00514830,2012-01-10,0.0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5915
USC00514830,2012-01-11,0.0,67,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5916
USC00514830,2012-01-12,0.0,65,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5917
USC00514830,2012-01-13,0.0,66,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5918
USC00514830,2012-01-16,0.45,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5919
USC00514830,2012-01-17,0.12,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5920
USC00514830,2012-01-18,0.02,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5921
USC00514830,2012-01-19,0.0,66,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5922
USC00514830,2012-01-20,0.0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5923
USC00514830,2012-01-24,0.0,64,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5924
USC00514830,2012-01-25,0.23,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5925
USC00514830,2012-01-26,0.0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5926
USC00514830,2012-01-27,0.25,63,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5927
USC00514830,2012-01-29,0.0,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5928
USC00514830,2012-01-30,0.08,67,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5929
USC00514830,2012-01-31,0.01,67,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5930
USC00514830,2012-02-01,0.0,68,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5931
USC00514830,2012-02-02,0.0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5932
USC00514830,2012-02-03,0.0,64,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5933
USC00514830,2012-02-06,0.01,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5934
USC00514830,2012-02-07,0.21,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5935
USC00514830,2012-02-08,0.07,66,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5936
USC00514830,2012-02-09,0.03,65,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5937
USC00514830,2012-02-10,0.01,68,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5938
USC00514830,2012-02-13,0.0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5939
USC00514830,2012-02-14,0.11,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5940
USC00514830,2012-02-15,0.0,68,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5941
USC00514830,2012-02-16,0.0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5942
USC00514830,2012-02-17,0.09,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5943
USC00514830,2012-02-18,0.1,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5944
USC00514830,2012-02-21,0.02,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5945
USC00514830,2012-02-22,0.04,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5946
USC00514830,2012-02-23,0.06,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5947
USC00514830,2012-02-24,0.01,68,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5948
USC00514830,2012-02-28,0.03,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5949
USC00514830,2012-02-29,0.0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5950
USC00514830,2012-03-01,0.0,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5951
USC00514830,2012-03-02,0.0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5952
USC00514830,2012-03-06,1.88,66,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5953
USC00514830,2012-03-07,1.01,65,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5954
USC00514830,2012-03-08,0.26,66,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5955
USC00514830,2012-03-09,0.64,63,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5956
USC00514830,2012-03-10,0.35,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5957
USC00514830,2012-03-11,0.11,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5958
USC00514830,2012-03-12,0.09,68,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5959
USC00514830,2012-03-13,0.0,67,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5960
USC00514830,2012-03-14,0.0,68,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5961
USC00514830,2012-03-15,0.0,68,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5962
USC00514830,2012-03-16,0.0,68,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5963
USC00514830,2012-03-27,0.14,66,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5964
USC00514830,2012-03-28,0.0,68,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5965
USC00514830,2012-03-29,0.0,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5966
USC00514830,2012-03-30,0.0,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5967
USC00514830,2012-04-04,0.0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5968
USC00514830,2012-04-05,0.01,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5969
USC00514830,2012-04-06,0.0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5970
USC00514830,2012-04-10,0.14,65,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5971
USC00514830,2012-04-11,0.03,68,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5972
USC00514830,2012-04-12,0.01,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5973
USC00514830,2012-04-13,0.0,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5974
USC00514830,2012-04-14,0.0,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5975
USC00514830,2012-04-15,0.02,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5976
USC00514830,2012-04-16,0.0,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5977
USC00514830,2012-04-17,0.0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5978
USC00514830,2012-04-18,0.0,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5979
USC00514830,2012-04-19,0.0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5980
USC00514830,2012-04-20,0.0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5981
USC00514830,2012-04-24,0.0,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5982
USC00514830,2012-04-25,0.07,67,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5983
USC00514830,2012-04-26,0.01,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5984
USC00514830,2012-04-27,0.07,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5985
USC00514830,2012-06-21,0.08,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5986
USC00514830,2012-06-22,0.01,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5987
USC00514830,2012-06-25,0.12,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5988
USC00514830,2012-06-26,0.03,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5989
USC00514830,2012-06-27,0.2,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5990
USC00514830,2012-06-28,0.0,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5991
USC00514830,2012-06-29,0.23,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5992
USC00514830,2012-06-30,0.02,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5993
USC00514830,2012-07-01,0.02,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5994
USC00514830,2012-07-02,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5995
USC00514830,2012-07-03,0.05,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5996
USC00514830,2012-07-04,0.19,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5997
USC00514830,2012-07-05,0.11,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5998
USC00514830,2012-07-06,0.04,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,5999
USC00514830,2012-07-07,0.1,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6000
USC00514830,2012-07-08,0.0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6001
USC00514830,2012-07-09,0.01,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6002
USC00514830,2012-07-10,0.03,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6003
USC00514830,2012-07-11,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6004
USC00514830,2012-07-12,0.02,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6005
USC00514830,2012-07-13,0.12,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6006
USC00514830,2012-07-14,0.03,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6007
USC00514830,2012-07-15,0.13,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6008
USC00514830,2012-07-16,0.17,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6009
USC00514830,2012-07-17,0.1,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6010
USC00514830,2012-07-18,0.05,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6011
USC00514830,2012-07-19,0.16,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6012
USC00514830,2012-07-20,0.05,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6013
USC00514830,2012-07-21,0.12,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6014
USC00514830,2012-07-22,0.0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6015
USC00514830,2012-07-23,0.01,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6016
USC00514830,2012-07-24,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6017
USC00514830,2012-07-25,0.0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6018
USC00514830,2012-07-26,0.01,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6019
USC00514830,2012-07-27,0.11,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6020
USC00514830,2012-07-28,0.21,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6021
USC00514830,2012-07-29,0.1,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6022
USC00514830,2012-07-30,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6023
USC00514830,2012-07-31,0.1,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6024
USC00514830,2012-08-14,0.06,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6025
USC00514830,2012-08-15,0.01,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6026
USC00514830,2012-08-16,0.02,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6027
USC00514830,2012-08-17,0.0,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6028
USC00514830,2012-08-21,0.01,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6029
USC00514830,2012-08-22,0.03,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6030
USC00514830,2012-08-23,0.02,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6031
USC00514830,2012-08-24,0.0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6032
USC00514830,2012-08-28,0.23,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6033
USC00514830,2012-08-29,0.0,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6034
USC00514830,2012-08-30,0.13,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6035
USC00514830,2012-08-31,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6036
USC00514830,2012-09-01,0.0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6037
USC00514830,2012-09-04,0.02,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6038
USC00514830,2012-09-05,0.05,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6039
USC00514830,2012-09-06,0.07,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6040
USC00514830,2012-09-07,0.14,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6041
USC00514830,2012-09-11,0.16,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6042
USC00514830,2012-09-12,0.0,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6043
USC00514830,2012-09-13,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6044
USC00514830,2012-09-14,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6045
USC00514830,2012-09-18,0.04,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6046
USC00514830,2012-09-19,0.05,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6047
USC00514830,2012-09-20,0.17,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6048
USC00514830,2012-09-21,0.05,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6049
USC00514830,2012-09-22,0.03,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6050
USC00514830,2012-09-23,0.04,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6051
USC00514830,2012-09-24,0.06,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6052
USC00514830,2012-09-25,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6053
USC00514830,2012-09-26,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6054
USC00514830,2012-09-27,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6055
USC00514830,2012-09-28,0.15,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6056
USC00514830,2012-09-29,0.08,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6057
USC00514830,2012-10-02,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6058
USC00514830,2012-10-03,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6059
USC00514830,2012-10-04,0.0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6060
USC00514830,2012-10-05,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6061
USC00514830,2012-10-06,0.0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6062
USC00514830,2012-10-07,0.0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6063
USC00514830,2012-10-08,0.04,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6064
USC00514830,2012-10-09,0.0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,6065
